Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration_min,pickup_hour,cost_per_km,tip_ratio,long_trip_flag,peak_hour
17156470,2,2017-03-02 10:27:27,2017-03-02 10:33:27,1,1.1,1,N,142,143,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.0,10,6.181818181818181,0.0,0,1
16840167,1,2017-03-01 12:36:18,2017-03-01 12:41:54,2,0.6,1,Y,142,230,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.6,12,10.5,0.0,0,0
73468872,2,2017-09-01 05:46:58,2017-09-01 05:53:33,1,1.01,1,N,158,113,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,6.583333333333333,5,9.267326732673267,0.16666666666666669,0,0
11806780,2,2017-02-15 07:49:28,2017-02-15 08:01:52,1,2.29,1,N,233,114,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,12.4,7,4.934497816593887,0.0,1,1
76309537,2,2017-09-11 11:28:51,2017-09-11 11:55:36,1,1.87,1,N,186,162,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,26.75,11,9.251336898395722,0.0,1,0
99570854,2,2017-11-24 14:16:34,2017-11-24 14:30:09,2,2.77,1,N,211,230,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99,13.583333333333334,14,5.772563176895307,0.23076923076923075,1,0
95467672,1,2017-11-10 23:46:31,2017-11-10 23:50:32,1,0.9,1,N,48,143,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,4.016666666666667,23,8.38888888888889,0.16556291390728478,0,0
43607428,2,2017-05-15 18:48:15,2017-05-15 19:09:29,2,3.26,1,N,263,48,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3,21.233333333333334,18,5.30674846625767,0.0,1,1
50013190,1,2017-06-13 18:30:46,2017-06-13 18:36:49,1,0.7,1,N,239,142,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3,6.05,18,10.428571428571429,0.0,0,1
24096458,1,2017-03-23 07:29:49,2017-03-23 07:45:10,1,4.7,1,N,238,244,1,17.0,0.0,0.5,3.55,0.0,0.3,21.35,15.35,7,4.542553191489362,0.16627634660421545,1,1
23375709,1,2017-03-21 01:59:44,2017-03-21 02:21:35,1,15.3,1,N,132,80,1,41.5,0.5,0.5,6.0,0.0,0.3,48.8,21.85,1,3.1895424836601305,0.12295081967213116,1,0
81762620,1,2017-09-29 04:44:37,2017-09-29 04:49:52,1,1.5,1,N,186,48,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,5.25,4,6.5,0.19999999999999998,0,0
32960685,2,2017-04-21 20:59:43,2017-04-21 21:31:40,1,5.0,1,N,148,263,1,23.5,0.5,0.5,4.96,0.0,0.3,29.76,31.95,20,5.952,0.16666666666666666,1,0
3569144,2,2017-01-13 17:47:40,2017-01-13 17:54:36,5,0.77,1,N,162,162,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,6.933333333333334,17,10.12987012987013,0.0,0,1
98777783,2,2017-11-21 10:33:32,2017-11-21 10:49:24,1,4.5,1,N,25,257,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,15.866666666666667,10,3.8444444444444446,0.0,1,1
30698926,2,2017-04-15 14:54:18,2017-04-15 14:59:15,1,0.75,1,N,95,82,1,5.5,0.0,0.5,1.26,0.0,0.3,9.51,4.95,14,12.68,0.13249211356466878,0,0
74720365,2,2017-09-06 10:34:05,2017-09-06 10:44:51,2,1.25,1,N,50,48,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,10.766666666666667,10,8.928,0.16666666666666669,0,1
53313881,1,2017-06-28 14:44:12,2017-06-28 14:58:02,1,1.2,1,N,161,170,1,9.5,0.0,0.5,3.05,0.0,0.3,13.35,13.833333333333334,14,11.125,0.22846441947565543,1,0
52310764,2,2017-06-20 10:09:04,2017-06-20 10:18:04,1,1.12,1,N,148,232,1,7.5,0.0,0.5,1.24,0.0,0.3,14.49,9.0,10,12.937499999999998,0.08557625948930296,0,1
32151502,2,2017-04-19 19:40:32,2017-04-19 20:05:22,2,6.92,1,N,161,261,1,23.5,1.0,0.5,5.06,0.0,0.3,30.36,24.833333333333332,19,4.38728323699422,0.16666666666666666,1,1
21711397,2,2017-03-16 13:50:51,2017-03-16 14:04:02,5,0.57,1,N,239,43,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,13.183333333333334,13,20.63157894736842,0.16666666666666666,1,0
84209837,2,2017-10-06 23:24:47,2017-10-06 23:32:40,5,0.77,1,N,158,114,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,7.883333333333334,23,10.12987012987013,0.0,0,0
67964736,2,2017-08-11 10:01:58,2017-08-11 10:15:19,5,2.91,1,N,238,161,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,13.35,10,5.278350515463917,0.16666666666666669,1,1
8105624,2,2017-02-03 18:50:51,2017-02-03 19:10:20,3,3.75,1,N,239,116,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76,19.483333333333334,18,5.5360000000000005,0.16666666666666666,1,1
77079850,1,2017-09-13 19:40:15,2017-09-13 19:53:41,3,1.8,1,N,68,231,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15,13.433333333333334,19,7.861111111111111,0.16607773851590107,1,1
95408325,1,2017-11-10 20:35:41,2017-11-10 20:47:42,1,0.8,1,N,170,100,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,12.016666666666667,20,12.25,0.0,1,0
87068077,1,2017-10-16 08:38:39,2017-10-16 08:50:07,1,1.6,1,N,237,239,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,11.466666666666667,8,7.718749999999999,0.16599190283400808,1,1
8922674,2,2017-02-08 10:26:42,2017-02-08 10:41:58,3,1.91,1,N,107,45,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75,15.266666666666667,10,7.722513089005236,0.2,1,1
45702094,1,2017-05-28 00:43:50,2017-05-28 00:52:02,1,1.4,1,N,255,37,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,8.2,0,7.5357142857142865,0.16587677725118483,0,0
73287338,2,2017-08-31 14:32:43,2017-08-31 14:43:53,1,1.28,1,N,13,87,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.166666666666666,14,7.265625,0.0,0,0
38429762,1,2017-05-06 00:35:44,2017-05-06 01:16:40,1,19.0,2,N,132,230,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8,40.93333333333333,0,2.7789473684210524,0.0,1,0
103664657,2,2017-12-07 18:48:46,2017-12-07 19:08:50,1,1.24,1,N,100,170,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,20.066666666666666,18,11.53225806451613,0.0,1,1
68572210,2,2017-08-13 17:18:42,2017-08-13 17:54:16,1,10.96,1,N,138,230,2,35.5,0.0,0.5,0.0,5.76,0.3,42.06,35.56666666666667,17,3.8375912408759123,0.0,1,1
84385155,1,2017-10-07 15:08:17,2017-10-07 15:31:00,1,2.0,1,N,144,234,1,15.5,0.0,0.5,1.2,0.0,0.3,17.5,22.716666666666665,15,8.75,0.06857142857142857,1,0
16271422,1,2017-02-28 20:40:37,2017-02-28 21:20:30,1,8.9,1,N,48,17,1,32.5,0.5,0.5,2.5,0.0,0.3,36.3,39.88333333333333,20,4.0786516853932575,0.06887052341597796,1,0
455772,2,2017-01-02 13:22:02,2017-01-02 13:24:53,5,0.41,1,N,261,87,1,4.0,0.0,0.5,0.5,0.0,0.3,5.3,2.85,13,12.926829268292684,0.09433962264150944,0,0
49609001,1,2017-06-12 08:14:14,2017-06-12 08:24:55,1,1.4,1,N,237,162,1,8.5,0.0,0.5,1.25,0.0,0.3,10.55,10.683333333333334,8,7.5357142857142865,0.11848341232227487,0,1
81661014,2,2017-09-28 19:56:58,2017-09-28 20:09:12,1,1.28,1,N,170,48,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,12.233333333333333,19,9.65625,0.16666666666666669,1,1
63323918,1,2017-07-26 06:15:10,2017-07-26 06:20:18,1,0.8,1,N,100,161,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,5.133333333333334,6,9.125,0.136986301369863,0,0
101653290,2,2017-12-01 17:36:20,2017-12-01 17:42:36,1,0.84,1,N,249,234,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,6.266666666666667,17,9.285714285714286,0.0,0,1
78682509,2,2017-09-18 21:13:41,2017-09-18 21:26:38,6,3.08,1,N,231,164,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,12.95,21,4.318181818181818,0.0,1,0
2761839,1,2017-01-11 08:51:26,2017-01-11 09:14:32,1,2.0,1,N,229,142,1,15.0,0.0,0.5,2.37,0.0,0.3,18.17,23.1,8,9.085,0.13043478260869565,1,1
70030060,2,2017-08-19 00:30:45,2017-08-19 01:09:46,4,11.39,1,N,79,76,1,37.5,0.5,0.5,3.0,0.0,0.3,41.8,39.016666666666666,0,3.6698858647936783,0.07177033492822966,1,0
71280767,2,2017-08-23 19:03:14,2017-08-23 19:11:48,1,1.47,1,N,233,234,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3,8.566666666666666,19,6.326530612244898,0.0,0,1
62179506,2,2017-07-21 23:03:22,2017-07-21 23:08:10,1,0.46,1,N,162,230,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,4.8,23,13.695652173913043,0.0,0,0
38257298,2,2017-05-05 15:47:25,2017-05-05 16:12:48,1,4.65,1,N,164,263,1,18.5,0.0,0.5,5.79,0.0,0.3,25.09,25.383333333333333,15,5.395698924731183,0.23076923076923078,1,0
41093741,1,2017-05-08 17:19:56,2017-05-08 17:27:58,1,1.0,1,N,50,48,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8,8.033333333333333,17,8.8,0.0,0,1
50055950,2,2017-06-13 20:33:57,2017-06-13 20:43:43,1,2.45,1,N,229,4,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,9.766666666666667,20,5.53469387755102,0.16666666666666666,0,0
33090948,1,2017-04-22 07:04:32,2017-04-22 07:13:32,1,1.3,1,N,48,162,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,9.0,7,6.769230769230769,0.0,0,1
49545822,1,2017-06-11 22:46:56,2017-06-11 22:58:57,1,1.8,1,N,158,79,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,12.016666666666667,22,7.194444444444444,0.16602316602316602,1,0
46113609,1,2017-05-29 20:40:01,2017-05-29 20:48:44,1,1.9,1,N,142,186,1,8.5,0.5,0.5,2.9,0.0,0.3,12.7,8.716666666666667,20,6.684210526315789,0.2283464566929134,0,0
22136484,2,2017-03-17 20:35:41,2017-03-17 21:13:25,1,17.03,2,N,132,137,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,37.733333333333334,20,3.4257193188490898,0.0,1,0
20665132,1,2017-03-12 13:28:07,2017-03-12 13:44:54,5,1.8,1,N,261,144,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,16.783333333333335,13,8.527777777777777,0.16612377850162866,1,0
95050092,2,2017-11-09 21:45:21,2017-11-09 21:53:34,1,0.43,1,N,48,161,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,8.216666666666667,21,22.790697674418606,0.2040816326530612,0,0
28772010,1,2017-04-07 09:47:41,2017-04-07 10:03:09,2,1.8,1,N,262,43,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75,15.466666666666667,9,8.194444444444445,0.2,1,1
66089965,1,2017-08-04 15:22:59,2017-08-04 15:32:25,1,3.3,1,N,4,87,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,9.433333333333334,15,4.651515151515151,0.16612377850162866,0,0
26094089,2,2017-03-30 09:35:43,2017-03-30 09:46:21,2,1.36,1,N,162,140,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.633333333333333,9,6.838235294117647,0.0,0,1
37352723,2,2017-05-02 22:23:36,2017-05-02 22:41:05,1,6.53,1,N,13,229,1,21.5,0.5,0.5,5.7,0.0,0.3,28.5,17.483333333333334,22,4.3644716692189895,0.2,1,0
61378874,2,2017-07-19 14:20:11,2017-07-19 14:25:29,2,0.42,1,N,234,164,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,5.3,14,17.261904761904763,0.19999999999999998,0,0
93912461,1,2017-11-06 11:03:32,2017-11-06 11:08:50,1,0.5,1,N,162,229,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,5.3,11,13.6,0.14705882352941177,0,0
415102,1,2017-01-02 10:10:26,2017-01-02 10:13:43,1,1.0,1,N,90,161,1,5.0,0.0,0.5,1.7,0.0,0.3,7.5,3.283333333333333,10,7.5,0.22666666666666666,0,1
30928117,2,2017-04-16 08:15:16,2017-04-16 08:18:36,1,0.83,1,N,238,142,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,3.3333333333333335,8,6.9879518072289155,0.0,0,1
101382324,1,2017-11-30 21:26:29,2017-11-30 21:56:54,2,4.5,1,N,142,107,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75,30.416666666666668,21,5.944444444444445,0.16635514018691588,1,0
87835909,2,2017-10-18 16:17:43,2017-10-18 16:32:54,3,1.79,1,N,186,163,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36,15.183333333333334,16,8.581005586592179,0.16666666666666669,1,1
77723562,2,2017-09-15 18:51:34,2017-09-15 19:08:04,2,4.82,1,N,13,148,1,17.5,1.0,0.5,3.86,0.0,0.3,23.16,16.5,18,4.804979253112033,0.16666666666666666,1,1
100845090,2,2017-11-29 08:17:33,2017-11-29 08:21:36,6,0.68,1,N,229,162,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.05,8,10.235294117647058,0.16666666666666666,0,1
11108738,1,2017-02-07 21:57:13,2017-02-07 22:04:01,2,1.3,1,N,161,237,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1,6.8,21,7.769230769230768,0.2277227722772277,0,0
67749198,2,2017-08-10 16:11:09,2017-08-10 16:22:00,1,1.06,1,N,161,137,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8,10.85,16,10.18867924528302,0.09259259259259259,0,1
110490134,1,2017-12-30 04:19:38,2017-12-30 04:24:01,2,0.8,1,N,170,161,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,4.383333333333334,4,9.4375,0.16556291390728478,0,0
96721659,1,2017-11-15 00:45:06,2017-11-15 00:53:24,1,1.5,1,N,163,246,1,8.0,0.5,0.5,2.75,0.0,0.3,12.05,8.3,0,8.033333333333333,0.22821576763485477,0,0
105285501,2,2017-12-12 15:32:37,2017-12-12 15:51:47,1,2.12,1,N,161,236,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,19.166666666666668,15,8.09433962264151,0.16666666666666666,1,0
80987116,1,2017-09-26 18:57:35,2017-09-26 19:01:10,1,0.4,1,N,87,12,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,3.5833333333333335,18,14.499999999999998,0.0,0,1
69442260,1,2017-08-16 23:50:12,2017-08-17 00:11:16,1,5.9,1,N,13,170,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,21.066666666666666,23,4.635593220338983,0.16636197440585007,1,0
87521973,2,2017-10-17 16:44:12,2017-10-17 16:56:24,1,1.04,1,N,186,230,1,8.5,1.0,0.5,3.09,0.0,0.3,13.39,12.2,16,12.875,0.23076923076923075,1,1
5493472,2,2017-01-29 16:00:45,2017-01-29 16:05:54,2,1.28,1,N,161,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,5.15,16,5.3125,0.0,0,1
85754259,2,2017-10-12 07:26:18,2017-10-12 07:32:04,1,1.11,1,N,230,142,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,5.766666666666667,7,7.351351351351351,0.16666666666666669,0,1
108655976,1,2017-12-22 14:03:11,2017-12-22 14:29:06,2,6.5,1,N,132,134,1,22.0,0.0,0.5,4.55,0.0,0.3,27.35,25.916666666666668,14,4.207692307692308,0.16636197440585007,1,0
89622251,1,2017-10-24 08:41:28,2017-10-24 08:54:22,1,1.1,1,N,141,162,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,12.9,8,10.69090909090909,0.16666666666666666,1,1
28838479,1,2017-04-07 13:34:22,2017-04-07 13:49:35,1,2.3,1,N,162,239,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,15.216666666666667,13,6.678260869565218,0.16666666666666669,1,0
80097738,2,2017-09-23 18:12:37,2017-09-23 18:27:22,2,1.8,1,N,142,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,14.75,18,6.555555555555555,0.0,1,1
6376377,2,2017-01-22 17:10:54,2017-01-22 17:21:19,2,1.74,1,N,142,141,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,10.416666666666666,17,6.758620689655173,0.16666666666666666,0,1
15729666,2,2017-02-27 07:00:51,2017-02-27 07:10:39,1,1.4,1,N,74,166,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,9.8,7,7.971428571428572,0.16666666666666669,0,1
108735866,2,2017-12-22 18:03:48,2017-12-22 18:17:30,1,1.75,1,N,144,158,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16,13.7,18,8.09142857142857,0.16666666666666666,1,1
90008247,2,2017-10-25 13:53:13,2017-10-25 14:19:14,5,2.52,1,N,234,229,1,16.5,0.0,0.5,4.32,0.0,0.3,21.62,26.016666666666666,13,8.579365079365079,0.1998149861239593,1,0
54379545,1,2017-06-26 09:05:46,2017-06-26 09:16:57,1,1.1,1,N,142,237,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,11.183333333333334,9,10.136363636363637,0.16591928251121077,0,1
67366917,2,2017-08-09 11:21:15,2017-08-09 11:55:08,2,10.9,1,N,138,163,2,36.5,0.0,0.5,0.0,5.76,0.3,43.06,33.88333333333333,11,3.9504587155963304,0.0,1,0
42433176,2,2017-05-12 11:48:05,2017-05-12 12:04:59,1,2.0,1,N,143,161,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,16.9,11,7.68,0.16666666666666669,1,0
63811441,1,2017-07-27 18:01:34,2017-07-27 18:12:37,1,1.6,1,N,234,4,1,9.0,1.0,0.5,2.15,0.0,0.3,12.95,11.05,18,8.093749999999998,0.16602316602316602,0,1
105930169,1,2017-12-14 12:52:15,2017-12-14 13:09:25,2,1.0,1,N,142,161,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,17.166666666666668,12,14.15,0.16607773851590107,1,0
71874081,1,2017-08-25 21:17:43,2017-08-25 21:32:17,2,2.1,1,N,100,158,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,14.566666666666666,21,6.095238095238095,0.0,1,0
41409187,1,2017-05-20 09:45:41,2017-05-20 09:58:56,1,0.7,1,N,137,186,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,13.25,9,16.78571428571429,0.16595744680851063,1,1
51256312,2,2017-06-29 01:23:33,2017-06-29 01:30:23,3,1.01,1,N,161,50,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,6.833333333333333,1,7.7227722772277225,0.0,0,0
28333524,2,2017-04-06 05:29:06,2017-04-06 05:38:49,1,3.65,1,N,79,140,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,9.716666666666667,5,4.536986301369863,0.16666666666666666,0,0
2464683,2,2017-01-10 09:23:29,2017-01-10 09:47:09,1,3.26,1,N,246,43,1,16.5,0.0,0.5,5.19,0.0,0.3,22.49,23.666666666666668,9,6.898773006134969,0.2307692307692308,1,1
10184560,2,2017-02-12 02:34:57,2017-02-12 02:43:39,2,0.73,1,N,4,79,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,8.7,2,11.369863013698632,0.0,0,0
21580186,2,2017-03-16 01:29:39,2017-03-16 01:36:05,2,0.83,1,N,114,114,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,6.433333333333334,1,10.55421686746988,0.16666666666666666,0,0
100400071,1,2017-11-27 18:55:53,2017-11-27 19:02:52,1,1.0,1,N,162,107,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3,6.983333333333333,18,8.3,0.0,0,1
65147008,1,2017-08-01 14:03:23,2017-08-01 14:31:48,1,9.2,1,N,234,138,1,30.5,0.0,0.5,0.0,5.76,0.3,37.06,28.416666666666668,14,4.028260869565218,0.0,1,0
14347422,1,2017-02-23 05:44:28,2017-02-23 05:47:35,1,0.9,1,N,186,161,1,5.0,0.5,0.5,10.0,0.0,0.3,16.3,3.1166666666666667,5,18.11111111111111,0.6134969325153374,0,0
100234436,2,2017-11-27 07:07:55,2017-11-27 07:12:42,1,0.82,1,N,236,140,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.783333333333333,7,7.682926829268293,0.0,0,1
68012478,2,2017-08-11 14:29:07,2017-08-11 14:42:36,2,2.84,1,N,144,256,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,13.483333333333333,14,4.683098591549296,0.0,1,0
60015743,1,2017-07-14 18:51:09,2017-07-14 19:01:26,1,1.6,1,N,100,113,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5,10.283333333333333,18,8.4375,0.2,0,1
46811508,1,2017-06-09 22:03:27,2017-06-09 22:22:52,1,2.7,1,N,230,249,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36,19.416666666666668,22,6.799999999999999,0.16666666666666669,1,0
27984121,1,2017-04-05 07:03:46,2017-04-05 07:14:23,1,1.4,1,N,113,186,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,10.616666666666667,7,8.392857142857144,0.16595744680851063,0,1
48034729,2,2017-06-03 18:00:03,2017-06-03 18:13:07,1,1.93,1,N,230,141,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,13.066666666666666,18,6.715025906735752,0.16666666666666666,1,1
109124631,2,2017-12-24 10:18:52,2017-12-24 10:20:47,1,0.71,1,N,48,68,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1.9166666666666667,10,6.76056338028169,0.0,0,1
4423266,1,2017-01-24 08:29:32,2017-01-24 09:03:43,1,10.1,1,N,161,138,2,33.5,0.0,0.5,0.0,5.54,0.3,39.84,34.18333333333333,8,3.944554455445545,0.0,1,1
110992640,1,2017-01-01 12:58:55,2017-01-01 13:01:56,1,0.8,1,N,137,162,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,3.0166666666666666,12,7.937499999999999,0.16535433070866143,0,0
61992084,1,2017-07-21 11:24:17,2017-07-21 11:30:08,1,0.7,1,N,238,143,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,5.85,11,11.642857142857144,0.16564417177914112,0,0
47383828,2,2017-06-02 00:06:18,2017-06-02 00:15:28,1,2.27,1,N,237,238,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,9.166666666666666,0,4.537444933920705,0.0,0,0
9615144,1,2017-02-10 17:32:24,2017-02-10 17:46:33,1,2.2,1,N,186,211,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75,14.15,17,6.704545454545454,0.16610169491525426,1,1
97145303,2,2017-11-16 10:46:01,2017-11-16 10:52:45,6,1.42,1,N,151,239,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,6.733333333333333,10,6.591549295774648,0.16666666666666669,0,1
30098730,1,2017-04-13 21:03:55,2017-04-13 22:06:05,1,8.2,1,N,186,85,1,32.0,0.5,0.5,6.65,0.0,0.3,39.95,62.166666666666664,21,4.871951219512196,0.16645807259073842,1,0
18663822,2,2017-03-05 23:38:01,2017-03-05 23:54:46,1,3.3,1,N,114,66,1,14.0,0.5,0.5,3.82,0.0,0.3,19.12,16.75,23,5.793939393939395,0.19979079497907948,1,0
31552668,1,2017-04-18 08:22:54,2017-04-18 09:15:35,1,19.3,2,N,132,236,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,52.68333333333333,8,3.6404145077720207,0.16652433817250212,1,1
75880651,1,2017-09-09 21:57:37,2017-09-09 22:20:39,3,9.6,1,N,170,242,1,29.5,0.5,0.5,10.0,0.0,0.3,40.8,23.033333333333335,21,4.25,0.2450980392156863,1,0
102897939,2,2017-12-05 13:57:48,2017-12-05 14:16:22,1,1.38,1,N,161,186,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,18.566666666666666,13,11.130434782608695,0.16666666666666669,1,0
67748302,1,2017-08-10 16:41:13,2017-08-10 17:07:59,1,3.7,1,N,48,262,1,18.5,1.0,0.5,4.05,0.0,0.3,24.35,26.766666666666666,16,6.581081081081082,0.16632443531827515,1,1
55210633,2,2017-06-05 07:47:56,2017-06-05 07:59:21,6,1.05,1,N,141,43,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,11.416666666666666,7,8.857142857142858,0.0,1,1
48241412,1,2017-06-04 05:18:23,2017-06-04 05:51:38,1,21.3,1,N,148,86,3,58.5,0.5,0.5,0.0,0.0,0.3,59.8,33.25,5,2.8075117370892015,0.0,1,0
44669764,1,2017-05-24 18:33:43,2017-05-24 18:51:19,1,2.6,1,Y,68,79,1,13.0,1.0,0.5,2.95,0.0,0.3,17.75,17.6,18,6.826923076923077,0.16619718309859155,1,1
58390092,2,2017-07-09 05:23:15,2017-07-09 05:34:02,2,2.74,1,N,148,186,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,10.783333333333333,5,5.3868613138686126,0.16666666666666666,0,0
70087096,1,2017-08-19 08:52:01,2017-08-19 08:53:54,1,0.4,1,N,141,140,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,1.8833333333333333,8,10.749999999999998,0.0,0,1
61030192,1,2017-07-18 12:43:29,2017-07-18 12:47:23,3,0.6,1,N,68,249,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,3.9,12,10.583333333333334,0.16535433070866143,0,0
78448684,2,2017-09-17 23:10:31,2017-09-17 23:17:14,2,1.87,1,N,162,140,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,6.716666666666667,23,4.973262032085562,0.0,0,0
15937105,2,2017-02-27 19:39:07,2017-02-27 19:44:11,1,1.16,1,N,162,107,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,5.066666666666666,19,6.724137931034483,0.0,0,1
14040835,2,2017-02-22 07:14:54,2017-02-22 07:52:04,1,11.76,1,N,138,164,1,37.5,0.0,0.5,10.96,5.54,0.3,54.8,37.166666666666664,7,4.659863945578231,0.20000000000000004,1,1
87549061,2,2017-10-17 18:01:43,2017-10-17 18:02:14,2,0.04,1,N,237,237,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3,0.5166666666666667,18,107.5,0.0,0,1
13401920,2,2017-02-19 20:12:20,2017-02-19 20:17:18,2,0.67,1,N,231,114,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,4.966666666666667,20,9.402985074626866,0.0,0,0
67149541,2,2017-08-08 16:34:51,2017-08-08 16:56:11,1,2.94,1,N,237,249,1,15.0,1.0,0.5,3.36,0.0,0.3,20.16,21.333333333333332,16,6.857142857142858,0.16666666666666666,1,1
32693290,2,2017-04-21 08:06:36,2017-04-21 08:16:48,2,1.09,1,N,75,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.2,8,8.073394495412844,0.0,0,1
91820209,1,2017-10-30 21:59:06,2017-10-30 22:09:16,1,1.7,1,N,170,163,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,10.166666666666666,21,5.764705882352942,0.0,0,0
12701141,1,2017-02-17 17:47:44,2017-02-17 18:04:57,1,2.3,1,N,170,43,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3,17.216666666666665,17,6.217391304347827,0.0,1,1
